Unnamed: 0,ABREU E LIMA,AFOGADOS DA INGAZEIRA,AFRANIO,AGRESTINA,AGUA PRETA,AGUAS BELAS,ALAGOINHA,ALIANCA,ALTINHO,AMARAJI,ANGELIM,ARACOIABA,ARARIPINA,ARCOVERDE,BARRA DE GUABIRABA,BARREIROS,BELEM DE MARIA,BELO JARDIM,BETANIA,BEZERROS,BODOCO,BOM CONSELHO,BOM JARDIM,BONITO,BREJAO,BREJINHO,BREJO DA MADRE DE DEUS,BUENOS AIRES,BUIQUE,CABO DE SANTO AGOSTINHO,CABROBO,CACHOEIRINHA,CAETES,CALCADO,CALUMBI,CAMARAGIBE,CAMOCIM DE SAO FELIX,CAMUTANGA,CANHOTINHO,CAPOEIRAS,CARNAIBA,CARNAUBEIRA DA PENHA,CARPINA,CARUARU,CASINHAS,CATENDE,CEDRO,CHA DE ALEGRIA,CHA GRANDE,CONDADO,CORRENTES,CORTES,CUMARU,CUPIRA,CUSTODIA,DORMENTES,ESCADA,EXU,FEIRA NOVA,FERREIROS,FLORES,FLORESTA,FREI MIGUELINHO,GAMELEIRA,GARANHUNS,GLORIA DO GOITA,GOIANA,GRAVATA,IATI,IBIMIRIM,IBIRAJUBA,IGARASSU,IGUARACY,ILHA DE ITAMARACA,INAJA,INGAZEIRA,IPOJUCA,IPUBI,ITACURUBA,ITAIBA,ITAMBE,ITAPETIM,ITAPISSUMA,ITAQUITINGA,JABOATAO DOS GUARARAPES,JAQUEIRA,JATAUBA,JATOBA,JOAO ALFREDO,JOAQUIM NABUCO,JUCATI,JUPI,JUREMA,LAGOA DE ITAENGA,LAGOA DO CARRO,LAGOA DO OURO,LAGOA DOS GATOS,LAGOA GRANDE,LAJEDO,LIMOEIRO,MACAPARANA,MACHADOS,MARAIAL,MIRANDIBA,MOREILANDIA,MORENO,NAZARE DA MATA,OLINDA,OROBO,OROCO,OURICURI,PALMARES,PALMEIRINA,PANELAS,PARANATAMA,PARNAMIRIM,PASSIRA,PAUDALHO,PAULISTA,PEDRA,PESQUEIRA,PETROLANDIA,PETROLINA,POCAO,POMBOS,PRIMAVERA,QUIPAPA,QUIXABA,RECIFE,RIACHO DAS ALMAS,RIBEIRAO,RIO FORMOSO,SAIRE,SALGADINHO,SALGUEIRO,SALOA,SANHARO,SANTA CRUZ,SANTA CRUZ DA BAIXA VERDE,SANTA CRUZ DO CAPIBARIBE,SANTA FILOMENA,SANTA MARIA DA BOA VISTA,SANTA MARIA DO CAMBUCA,SANTA TEREZINHA,SAO BENEDITO DO SUL,SAO BENTO DO UNA,SAO CAITANO,SAO JOAO,SAO JOAQUIM DO MONTE,SAO JOSE DA COROA GRANDE,SAO JOSE DO BELMONTE,SAO JOSE DO EGITO,SAO LOURENCO DA MATA,SAO VICENTE FERRER,SERRA TALHADA,SERRITA,SERTANIA,SIRINHAEM,SURUBIM,TABIRA,TACAIMBO,TACARATU,TAMANDARE,TAQUARITINGA DO NORTE,TEREZINHA,TERRA NOVA,TIMBAUBA,TORITAMA,TRACUNHAEM,TRINDADE,TRIUNFO,TUPANATINGA,TUPARETAMA,VENTUROSA,VERDEJANTE,VERTENTE DO LERIO,VERTENTES,VICENCIA,VITORIA DE SANTO ANTAO,XEXEU
18 Sep,95.0,11.0,2.0,32.0,42.0,24.0,6.0,27.0,10.0,24.0,2.0,16.0,36.0,49.0,11.0,41.0,2.0,34.0,2.0,48.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,239.0,4.0,19.0,6.0,1.0,1.0,172.0,7.0,7.0,15.0,8.0,9.0,2.0,50.0,315.0,5.0,35.0,4.0,10.0,14.0,25.0,3.0,11.0,6.0,29.0,12.0,1.0,45.0,10.0,22.0,9.0,7.0,4.0,11.0,16.0,68.0,27.0,70.0,72.0,0.0,7.0,3.0,99.0,6.0,14.0,2.0,0.0,92.0,21.0,1.0,6.0,35.0,7.0,30.0,14.0,834.0,7.0,7.0,0.0,20.0,16.0,3.0,12.0,12.0,9.0,12.0,5.0,6.0,6.0,23.0,56.0,8.0,6.0,5.0,2.0,1.0,46.0,28.0,479.0,8.0,2.0,15.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,368.0,8.0,31.0,8.0,87.0,4.0,26.0,14.0,4.0,4.0,2349.0,11.0,48.0,22.0,4.0,1.0,30.0,8.0,12.0,1.0,0.0,59.0,1.0,2.0,10.0,3.0,7.0,25.0,20.0,5.0,18.0,15.0,10.0,6.0,119.0,14.0,57.0,5.0,13.0,22.0,30.0,9.0,3.0,8.0,14.0,11.0,2.0,1.0,46.0,17.0,10.0,13.0,6.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,148.0,15.0
19 Sep,95.0,11.0,2.0,32.0,42.0,24.0,6.0,27.0,10.0,24.0,2.0,16.0,36.0,49.0,11.0,41.0,3.0,34.0,2.0,48.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,244.0,4.0,20.0,6.0,1.0,1.0,174.0,7.0,7.0,15.0,8.0,9.0,2.0,50.0,317.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,6.0,29.0,13.0,1.0,45.0,10.0,22.0,9.0,7.0,4.0,11.0,17.0,68.0,27.0,70.0,72.0,0.0,7.0,3.0,100.0,6.0,14.0,2.0,0.0,92.0,21.0,2.0,6.0,35.0,7.0,30.0,14.0,834.0,7.0,7.0,0.0,20.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,23.0,56.0,8.0,6.0,5.0,2.0,1.0,46.0,28.0,479.0,8.0,2.0,15.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,369.0,8.0,31.0,8.0,87.0,4.0,26.0,15.0,4.0,4.0,2357.0,11.0,48.0,22.0,4.0,1.0,30.0,8.0,13.0,1.0,0.0,59.0,1.0,2.0,10.0,3.0,7.0,25.0,20.0,5.0,18.0,15.0,10.0,6.0,120.0,14.0,57.0,5.0,13.0,22.0,30.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,46.0,17.0,10.0,13.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,148.0,15.0
20 Sep,95.0,11.0,2.0,32.0,42.0,24.0,6.0,28.0,10.0,24.0,2.0,16.0,36.0,49.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,245.0,4.0,20.0,6.0,1.0,1.0,174.0,7.0,7.0,15.0,8.0,9.0,2.0,50.0,318.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,6.0,29.0,13.0,1.0,46.0,10.0,22.0,9.0,7.0,4.0,11.0,17.0,68.0,27.0,70.0,72.0,0.0,7.0,3.0,101.0,6.0,14.0,3.0,0.0,92.0,21.0,2.0,6.0,35.0,7.0,30.0,14.0,834.0,7.0,7.0,0.0,20.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,23.0,56.0,8.0,6.0,5.0,3.0,1.0,46.0,28.0,479.0,8.0,2.0,15.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,369.0,8.0,31.0,8.0,88.0,4.0,26.0,15.0,4.0,4.0,2357.0,11.0,48.0,22.0,4.0,1.0,30.0,8.0,13.0,1.0,1.0,59.0,1.0,2.0,10.0,3.0,7.0,25.0,20.0,5.0,18.0,15.0,10.0,6.0,120.0,14.0,57.0,5.0,13.0,22.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,46.0,17.0,10.0,14.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,149.0,15.0
21 Sep,96.0,11.0,2.0,32.0,42.0,24.0,6.0,28.0,10.0,24.0,2.0,16.0,36.0,49.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,245.0,4.0,20.0,6.0,1.0,1.0,175.0,7.0,7.0,15.0,8.0,9.0,2.0,50.0,319.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,6.0,29.0,13.0,1.0,46.0,10.0,22.0,9.0,7.0,4.0,11.0,17.0,68.0,27.0,70.0,72.0,0.0,7.0,3.0,101.0,6.0,14.0,3.0,0.0,92.0,21.0,2.0,6.0,35.0,7.0,30.0,14.0,834.0,7.0,7.0,0.0,20.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,26.0,56.0,8.0,6.0,5.0,3.0,1.0,46.0,28.0,479.0,8.0,2.0,15.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,370.0,8.0,31.0,8.0,88.0,4.0,26.0,15.0,4.0,4.0,2358.0,11.0,48.0,22.0,4.0,1.0,30.0,8.0,13.0,1.0,1.0,59.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,10.0,6.0,120.0,14.0,57.0,5.0,13.0,22.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,46.0,17.0,10.0,14.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,149.0,15.0
22 Sep,98.0,11.0,2.0,32.0,42.0,24.0,6.0,28.0,10.0,24.0,2.0,17.0,36.0,50.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,248.0,4.0,20.0,6.0,1.0,1.0,175.0,7.0,7.0,15.0,8.0,9.0,2.0,50.0,319.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,6.0,29.0,13.0,1.0,46.0,10.0,22.0,9.0,7.0,4.0,11.0,17.0,68.0,27.0,70.0,72.0,0.0,7.0,3.0,101.0,6.0,14.0,3.0,1.0,92.0,21.0,2.0,6.0,35.0,7.0,30.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,56.0,8.0,6.0,5.0,3.0,1.0,46.0,28.0,482.0,8.0,2.0,15.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,376.0,8.0,31.0,8.0,88.0,4.0,26.0,15.0,4.0,4.0,2360.0,11.0,48.0,22.0,4.0,1.0,32.0,8.0,13.0,1.0,1.0,59.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,10.0,6.0,120.0,14.0,58.0,5.0,13.0,23.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,47.0,17.0,10.0,14.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,149.0,15.0
23 Sep,101.0,11.0,2.0,32.0,43.0,24.0,6.0,28.0,10.0,24.0,2.0,17.0,36.0,50.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,249.0,4.0,20.0,6.0,1.0,1.0,175.0,7.0,7.0,15.0,8.0,9.0,2.0,50.0,319.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,13.0,1.0,46.0,10.0,22.0,9.0,7.0,4.0,11.0,17.0,69.0,27.0,70.0,72.0,0.0,7.0,3.0,109.0,6.0,14.0,3.0,1.0,92.0,21.0,2.0,6.0,35.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,56.0,8.0,6.0,5.0,3.0,1.0,46.0,28.0,482.0,8.0,2.0,15.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,378.0,8.0,31.0,8.0,88.0,4.0,26.0,15.0,4.0,4.0,2363.0,11.0,48.0,22.0,4.0,1.0,34.0,8.0,13.0,1.0,1.0,60.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,11.0,6.0,121.0,14.0,58.0,5.0,13.0,23.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,47.0,17.0,10.0,14.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,150.0,15.0
24 Sep,101.0,11.0,2.0,32.0,43.0,24.0,7.0,28.0,10.0,24.0,2.0,17.0,36.0,50.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,249.0,4.0,20.0,6.0,1.0,2.0,176.0,8.0,7.0,15.0,8.0,9.0,2.0,51.0,319.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,13.0,1.0,46.0,10.0,22.0,9.0,8.0,4.0,11.0,17.0,69.0,27.0,70.0,73.0,0.0,7.0,3.0,109.0,6.0,14.0,3.0,1.0,92.0,21.0,2.0,6.0,35.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,56.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,482.0,8.0,2.0,16.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,380.0,8.0,31.0,8.0,89.0,4.0,26.0,15.0,4.0,4.0,2380.0,11.0,48.0,22.0,4.0,1.0,34.0,8.0,13.0,1.0,1.0,61.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,11.0,6.0,121.0,14.0,58.0,5.0,13.0,23.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,48.0,17.0,10.0,14.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,151.0,15.0
25 Sep,101.0,11.0,2.0,32.0,43.0,25.0,7.0,28.0,10.0,24.0,2.0,17.0,36.0,50.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,250.0,4.0,20.0,6.0,1.0,2.0,176.0,8.0,7.0,15.0,8.0,9.0,2.0,51.0,319.0,5.0,35.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,13.0,1.0,53.0,10.0,22.0,9.0,8.0,4.0,11.0,17.0,70.0,27.0,70.0,73.0,0.0,7.0,3.0,110.0,6.0,14.0,3.0,1.0,92.0,21.0,2.0,6.0,35.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,56.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,484.0,8.0,2.0,16.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,382.0,8.0,32.0,8.0,90.0,4.0,26.0,15.0,4.0,4.0,2380.0,11.0,48.0,22.0,4.0,1.0,35.0,8.0,13.0,1.0,1.0,61.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,11.0,6.0,121.0,15.0,58.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,48.0,17.0,10.0,14.0,7.0,3.0,4.0,11.0,1.0,2.0,4.0,10.0,151.0,15.0
26 Sep,103.0,11.0,2.0,32.0,43.0,25.0,7.0,28.0,10.0,24.0,2.0,17.0,36.0,50.0,11.0,41.0,3.0,34.0,2.0,49.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,250.0,4.0,20.0,6.0,1.0,2.0,182.0,8.0,7.0,15.0,8.0,9.0,2.0,51.0,319.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,13.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,70.0,27.0,70.0,73.0,0.0,7.0,3.0,112.0,6.0,14.0,3.0,1.0,92.0,22.0,2.0,6.0,35.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,56.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,488.0,8.0,2.0,16.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,383.0,8.0,32.0,8.0,90.0,4.0,27.0,15.0,4.0,4.0,2385.0,11.0,48.0,22.0,4.0,1.0,35.0,8.0,13.0,1.0,1.0,64.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,11.0,7.0,122.0,15.0,58.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,48.0,17.0,10.0,15.0,7.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,151.0,15.0
27 Sep,103.0,11.0,2.0,32.0,43.0,25.0,7.0,28.0,10.0,24.0,2.0,17.0,36.0,50.0,11.0,41.0,3.0,34.0,2.0,50.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,251.0,4.0,20.0,6.0,1.0,2.0,183.0,8.0,7.0,15.0,8.0,9.0,2.0,51.0,321.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,13.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,70.0,27.0,71.0,73.0,0.0,7.0,3.0,114.0,6.0,14.0,3.0,1.0,92.0,22.0,2.0,6.0,36.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,12.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,56.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,488.0,8.0,2.0,16.0,70.0,2.0,16.0,6.0,4.0,28.0,38.0,383.0,8.0,32.0,8.0,91.0,4.0,28.0,15.0,5.0,4.0,2385.0,11.0,48.0,22.0,4.0,1.0,35.0,8.0,13.0,1.0,1.0,64.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,15.0,11.0,7.0,123.0,17.0,58.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,49.0,18.0,10.0,15.0,7.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,152.0,15.0
28 Sep,103.0,11.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,2.0,17.0,37.0,50.0,11.0,41.0,3.0,34.0,2.0,51.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,6.0,251.0,4.0,20.0,6.0,1.0,2.0,183.0,8.0,7.0,15.0,8.0,9.0,2.0,51.0,322.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,70.0,27.0,73.0,73.0,0.0,7.0,3.0,115.0,6.0,14.0,3.0,1.0,92.0,22.0,2.0,6.0,36.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,21.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,28.0,57.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,488.0,8.0,2.0,16.0,71.0,2.0,16.0,6.0,4.0,28.0,38.0,383.0,8.0,32.0,8.0,91.0,4.0,28.0,15.0,5.0,4.0,2385.0,11.0,48.0,22.0,4.0,1.0,36.0,8.0,13.0,1.0,1.0,64.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,16.0,11.0,8.0,123.0,17.0,59.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,49.0,19.0,10.0,15.0,7.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,152.0,15.0
29 Sep,103.0,11.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,2.0,17.0,37.0,50.0,11.0,41.0,3.0,34.0,2.0,62.0,8.0,23.0,31.0,25.0,2.0,1.0,23.0,8.0,7.0,253.0,4.0,20.0,6.0,1.0,2.0,183.0,8.0,7.0,15.0,8.0,9.0,2.0,51.0,324.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,7.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,71.0,27.0,73.0,73.0,0.0,7.0,3.0,118.0,6.0,14.0,3.0,1.0,92.0,22.0,2.0,6.0,36.0,7.0,32.0,14.0,834.0,7.0,7.0,0.0,22.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,29.0,57.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,488.0,8.0,2.0,17.0,71.0,2.0,16.0,6.0,4.0,28.0,39.0,385.0,8.0,32.0,8.0,91.0,4.0,28.0,15.0,5.0,4.0,2389.0,11.0,48.0,22.0,4.0,1.0,36.0,8.0,13.0,1.0,1.0,64.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,16.0,11.0,8.0,125.0,17.0,59.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,50.0,19.0,10.0,15.0,8.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,152.0,15.0
30 Sep,107.0,12.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,3.0,17.0,37.0,50.0,11.0,41.0,3.0,34.0,2.0,62.0,8.0,23.0,31.0,26.0,2.0,1.0,23.0,8.0,7.0,253.0,4.0,20.0,6.0,1.0,2.0,183.0,8.0,7.0,15.0,8.0,9.0,2.0,52.0,325.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,8.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,71.0,27.0,75.0,74.0,0.0,7.0,3.0,118.0,6.0,14.0,3.0,1.0,92.0,22.0,2.0,6.0,36.0,7.0,32.0,14.0,835.0,7.0,7.0,0.0,22.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,29.0,58.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,489.0,8.0,2.0,17.0,72.0,2.0,16.0,6.0,4.0,28.0,39.0,387.0,8.0,32.0,8.0,92.0,4.0,28.0,15.0,5.0,4.0,2392.0,11.0,48.0,22.0,4.0,1.0,36.0,9.0,13.0,1.0,1.0,65.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,18.0,16.0,12.0,8.0,126.0,17.0,60.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,50.0,19.0,10.0,15.0,8.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,152.0,15.0
01 Oct,109.0,12.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,3.0,17.0,37.0,51.0,11.0,41.0,3.0,34.0,2.0,62.0,8.0,23.0,31.0,26.0,2.0,1.0,24.0,8.0,7.0,253.0,4.0,20.0,6.0,1.0,2.0,183.0,8.0,7.0,15.0,8.0,10.0,2.0,52.0,331.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,8.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,71.0,27.0,75.0,74.0,0.0,7.0,3.0,120.0,6.0,14.0,3.0,1.0,93.0,22.0,2.0,7.0,36.0,7.0,32.0,14.0,838.0,7.0,7.0,0.0,22.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,29.0,59.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,489.0,8.0,2.0,17.0,72.0,2.0,16.0,6.0,4.0,28.0,39.0,390.0,8.0,32.0,8.0,92.0,4.0,28.0,15.0,5.0,4.0,2394.0,11.0,48.0,22.0,4.0,1.0,36.0,9.0,13.0,1.0,1.0,65.0,1.0,2.0,10.0,3.0,7.0,26.0,20.0,5.0,19.0,16.0,12.0,8.0,127.0,17.0,60.0,5.0,13.0,24.0,32.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,50.0,19.0,10.0,15.0,8.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,153.0,15.0
02 Oct,109.0,12.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,3.0,17.0,37.0,51.0,11.0,41.0,3.0,34.0,2.0,62.0,8.0,24.0,31.0,26.0,2.0,1.0,24.0,8.0,7.0,253.0,4.0,20.0,6.0,1.0,2.0,185.0,8.0,7.0,16.0,8.0,10.0,2.0,52.0,334.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,8.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,71.0,27.0,75.0,74.0,0.0,7.0,3.0,120.0,6.0,14.0,3.0,1.0,93.0,22.0,2.0,7.0,36.0,7.0,32.0,14.0,838.0,7.0,7.0,0.0,22.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,29.0,59.0,8.0,6.0,5.0,3.0,1.0,47.0,28.0,489.0,8.0,2.0,17.0,72.0,2.0,16.0,6.0,4.0,28.0,39.0,390.0,8.0,32.0,8.0,92.0,4.0,28.0,15.0,5.0,4.0,2402.0,11.0,48.0,22.0,4.0,1.0,37.0,9.0,13.0,1.0,1.0,65.0,1.0,3.0,10.0,3.0,7.0,26.0,20.0,5.0,19.0,16.0,12.0,8.0,127.0,17.0,60.0,6.0,13.0,24.0,33.0,10.0,3.0,8.0,14.0,11.0,2.0,1.0,50.0,19.0,11.0,16.0,8.0,3.0,5.0,11.0,1.0,2.0,4.0,10.0,153.0,15.0
03 Oct,109.0,12.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,3.0,17.0,37.0,51.0,11.0,41.0,3.0,34.0,2.0,62.0,8.0,24.0,31.0,26.0,2.0,1.0,24.0,8.0,7.0,257.0,4.0,20.0,6.0,1.0,2.0,185.0,8.0,7.0,17.0,8.0,10.0,2.0,52.0,335.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,8.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,71.0,28.0,75.0,74.0,0.0,7.0,3.0,120.0,6.0,14.0,3.0,1.0,93.0,22.0,2.0,7.0,36.0,7.0,32.0,14.0,839.0,7.0,7.0,0.0,22.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,29.0,59.0,8.0,6.0,5.0,4.0,1.0,47.0,28.0,491.0,8.0,2.0,17.0,72.0,2.0,16.0,6.0,4.0,28.0,39.0,390.0,8.0,32.0,8.0,92.0,4.0,28.0,15.0,5.0,4.0,2405.0,11.0,48.0,22.0,4.0,1.0,37.0,9.0,14.0,1.0,1.0,65.0,1.0,3.0,10.0,3.0,7.0,26.0,20.0,5.0,19.0,16.0,12.0,8.0,127.0,17.0,60.0,6.0,13.0,24.0,33.0,10.0,3.0,8.0,15.0,11.0,2.0,1.0,50.0,19.0,11.0,16.0,8.0,3.0,5.0,11.0,1.0,2.0,4.0,11.0,154.0,15.0
04 Oct,110.0,12.0,2.0,32.0,44.0,25.0,7.0,28.0,10.0,24.0,3.0,18.0,37.0,51.0,11.0,41.0,3.0,35.0,2.0,62.0,8.0,24.0,31.0,26.0,2.0,1.0,24.0,8.0,7.0,258.0,4.0,20.0,6.0,1.0,2.0,185.0,8.0,7.0,17.0,8.0,10.0,2.0,53.0,335.0,5.0,36.0,5.0,10.0,14.0,25.0,3.0,11.0,8.0,29.0,14.0,1.0,53.0,11.0,22.0,9.0,8.0,4.0,11.0,17.0,71.0,28.0,75.0,74.0,0.0,7.0,3.0,120.0,6.0,14.0,3.0,1.0,93.0,22.0,2.0,7.0,36.0,7.0,33.0,14.0,840.0,7.0,7.0,0.0,22.0,16.0,3.0,13.0,13.0,9.0,12.0,5.0,6.0,6.0,29.0,59.0,8.0,6.0,5.0,4.0,1.0,47.0,28.0,491.0,8.0,2.0,17.0,72.0,2.0,16.0,6.0,4.0,28.0,39.0,392.0,8.0,32.0,8.0,93.0,4.0,28.0,15.0,5.0,4.0,2407.0,11.0,48.0,22.0,4.0,1.0,38.0,9.0,14.0,1.0,1.0,65.0,1.0,3.0,10.0,3.0,7.0,26.0,20.0,5.0,19.0,16.0,12.0,8.0,127.0,17.0,60.0,6.0,13.0,24.0,33.0,10.0,3.0,8.0,15.0,11.0,3.0,1.0,50.0,19.0,11.0,16.0,8.0,3.0,5.0,11.0,1.0,2.0,4.0,11.0,154.0,15.0
